"Measure","Place","Place.Type","Year","Geoid","Max.Month","Measure.Desc.Short","Measure.Type","measure_axis_label","no_definition","Notes","Quantile","rate_label","Strategy","wip_definition","yes_definition","n_missing","Number.of.Records","Rate.Denom","rate_mult","Value.Count","Value.Rate"
"Deaths (Black)","Nash","Counties",2015,37127,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 4 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,185781,100000,10,5
"Deaths (Black)","New Hanover","Counties",2015,37129,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 11 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,157312,100000,18,11
"Deaths (Black)","Northampton","Counties",2015,37131,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,61388,100000,1,2
"Deaths (Black)","Onslow","Counties",2015,37133,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,149493,100000,6,4
"Deaths (Black)","Orange","Counties",2015,37135,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,86281,100000,6,7
"Deaths (Black)","Pamlico","Counties",2015,37137,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,13314,100000,4,30
"Deaths (Black)","Pasquotank","Counties",2015,37139,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,76330,100000,3,4
"Deaths (Black)","Pender","Counties",2015,37141,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,48396,100000,3,6
"Deaths (Black)","Perquimans","Counties",2015,37143,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,16757,100000,0,0
"Deaths (Black)","Person","Counties",2015,37145,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,54010,100000,5,9
"Deaths (Black)","Pitt","Counties",2015,37147,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 4 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,302669,100000,14,5
"Deaths (Black)","Polk","Counties",2015,37149,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,4967,100000,0,0
"Deaths (Black)","Randolph","Counties",2015,37151,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,44533,100000,4,9
"Deaths (Black)","Richmond","Counties",2015,37153,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 5 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,72220,100000,8,11
"Deaths (Black)","Robeson","Counties",2015,37155,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,166821,100000,8,5
"Deaths (Black)","Rockingham","Counties",2015,37157,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,88986,100000,3,3
"Deaths (Black)","Rowan","Counties",2015,37159,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,113485,100000,8,7
"Deaths (Black)","Rutherford","Counties",2015,37161,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,34947,100000,4,11
"Deaths (Black)","Sampson","Counties",2015,37163,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,85277,100000,4,5
"Deaths (Black)","Scotland","Counties",2015,37165,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,70351,100000,2,3
"Deaths (Black)","Stanly","Counties",2015,37167,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,34909,100000,2,6
"Deaths (Black)","Stokes","Counties",2015,37169,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,10260,100000,0,0
"Deaths (Black)","Surry","Counties",2015,37171,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,14536,100000,2,14
"Deaths (Black)","Swain","Counties",2015,37173,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,1217,100000,0,0
"Deaths (Black)","Transylvania","Counties",2015,37175,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,7515,100000,1,13
"Deaths (Black)","Tyrrell","Counties",2015,37177,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,7765,100000,0,0
"Deaths (Black)","Union","Counties",2015,37179,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,128128,100000,6,5
"Deaths (Black)","Vance","Counties",2015,37181,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,113091,100000,7,6
"Deaths (Black)","Wake","Counties",2015,37183,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 12 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,1030031,100000,41,4
"Deaths (Black)","Warren","Counties",2015,37185,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,53161,100000,1,2
"Deaths (Black)","Washington","Counties",2015,37187,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,31202,100000,1,3
"Deaths (Black)","Watauga","Counties",2015,37189,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,5454,100000,0,0
"Deaths (Black)","Wayne","Counties",2015,37191,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,198567,100000,8,4
"Deaths (Black)","Wilkes","Counties",2015,37193,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,15849,100000,4,25
"Deaths (Black)","Wilson","Counties",2015,37195,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,160972,100000,4,2
"Deaths (Black)","Yadkin","Counties",2015,37197,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,6579,100000,0,0
"Deaths (Black)","Yancey","Counties",2015,37199,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,1098,100000,0,0
"Deaths (Hispanic)","Alamance","Counties",2015,37001,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,92130,100000,2,2
"Deaths (Hispanic)","Alexander","Counties",2015,37003,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,8127,100000,0,0
"Deaths (Hispanic)","Alleghany","Counties",2015,37005,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,5196,100000,0,0
"Deaths (Hispanic)","Anson","Counties",2015,37007,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,4453,100000,0,0
"Deaths (Hispanic)","Ashe","Counties",2015,37009,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,6844,100000,0,0
"Deaths (Hispanic)","Avery","Counties",2015,37011,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,4199,100000,0,0
"Deaths (Hispanic)","Beaufort","Counties",2015,37013,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,17634,100000,0,0
"Deaths (Hispanic)","Bertie","Counties",2015,37015,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,1626,100000,0,0
"Deaths (Hispanic)","Bladen","Counties",2015,37017,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,13024,100000,0,0
"Deaths (Hispanic)","Brunswick","Counties",2015,37019,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,28354,100000,3,11
"Deaths (Hispanic)","Buncombe","Counties",2015,37021,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,78807,100000,0,0
"Deaths (Hispanic)","Burke","Counties",2015,37023,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,25906,100000,0,0
"Deaths (Hispanic)","Cabarrus","Counties",2015,37025,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,92777,100000,0,0
"Deaths (Hispanic)","Caldwell","Counties",2015,37027,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,19887,100000,1,5
"Deaths (Hispanic)","Camden","Counties",2015,37029,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,1317,100000,0,0
"Deaths (Hispanic)","Carteret","Counties",2015,37031,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,13845,100000,0,0
"Deaths (Hispanic)","Caswell","Counties",2015,37033,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,3931,100000,0,0
"Deaths (Hispanic)","Catawba","Counties",2015,37035,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,67726,100000,2,3
"Deaths (Hispanic)","Chatham","Counties",2015,37037,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,43169,100000,1,2
"Deaths (Hispanic)","Cherokee","Counties",2015,37039,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,3814,100000,1,26
"Deaths (Hispanic)","Chowan","Counties",2015,37041,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,2481,100000,0,0
"Deaths (Hispanic)","Clay","Counties",2015,37043,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,1558,100000,0,0
"Deaths (Hispanic)","Cleveland","Counties",2015,37045,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,15048,100000,0,0
"Deaths (Hispanic)","Columbus","Counties",2015,37047,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,13715,100000,0,0
